City of Lost Children, The (1995)	Hudsucker Proxy, The (1994)	0.3848496
City of Lost Children, The (1995)	In the Bleak Midwinter (1995)	0.37613568
City of Lost Children, The (1995)	Sleeper (1973)	0.35807064
City of Lost Children, The (1995)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.3568264
City of Lost Children, The (1995)	Delicatessen (1991)	0.35450575
City of Lost Children, The (1995)	1-900 (1994)	0.34544054
City of Lost Children, The (1995)	Young Poisoner's Handbook, The (1995)	0.3435994
City of Lost Children, The (1995)	Natural Born Killers (1994)	0.32670844
Private Parts (1997)	Private Parts (1997)	0.9999999
Private Parts (1997)	Donnie Brasco (1997)	0.42281285
Private Parts (1997)	People vs. Larry Flynt, The (1996)	0.33409402
Private Parts (1997)	Nine Months (1995)	0.33387384
Private Parts (1997)	Reservoir Dogs (1992)	0.3180268
Private Parts (1997)	Face/Off (1997)	0.31660452
Private Parts (1997)	Brassed Off (1996)	0.3130969
Private Parts (1997)	Chasing Amy (1997)	0.3071364
Private Parts (1997)	Men in Black (1997)	0.29767847
Private Parts (1997)	Sleepers (1996)	0.29431683
Private Parts (1997)	Return of the Jedi (1983)	0.29253626
Spitfire Grill, The (1996)	Spitfire Grill, The (1996)	0.9999999
Spitfire Grill, The (1996)	Smilla's Sense of Snow (1997)	0.37703288
Spitfire Grill, The (1996)	Man Who Would Be King, The (1975)	0.32435694
Spitfire Grill, The (1996)	Mr. Holland's Opus (1995)	0.32009533
Spitfire Grill, The (1996)	Inspector General, The (1949)	0.31712934
Spitfire Grill, The (1996)	Moll Flanders (1996)	0.30039966
Spitfire Grill, The (1996)	To Gillian on Her 37th Birthday (1996)	0.2960969
Spitfire Grill, The (1996)	Natural Born Killers (1994)	0.2926266
Spitfire Grill, The (1996)	Fargo (1996)	0.2898577
Spitfire Grill, The (1996)	Titanic (1997)	0.28492305
Spitfire Grill, The (1996)	Paper, The (1994)	0.28011218
Army of Darkness (1993)	Army of Darkness (1993)	0.99999994
Army of Darkness (1993)	Evil Dead II (1987)	0.6245504
Army of Darkness (1993)	Nightmare on Elm Street, A (1984)	0.47869587
Army of Darkness (1993)	Crow, The (1994)	0.46549395
Army of Darkness (1993)	Mallrats (1995)	0.46073443
Army of Darkness (1993)	Demolition Man (1993)	0.42450306
Army of Darkness (1993)	GoldenEye (1995)	0.3565677
Army of Darkness (1993)	Interview with the Vampire (1994)	0.34432662
Army of Darkness (1993)	Timecop (1994)	0.33408847
Army of Darkness (1993)	Desperado (1995)	0.33379126
Army of Darkness (1993)	Monty Python and the Holy Grail (1974)	0.33233845
Maverick (1994)	Maverick (1994)	1.0
Maverick (1994)	Hunt for Red October, The (1990)	0.35740292
Maverick (1994)	Groundhog Day (1993)	0.34090033
Maverick (1994)	Monty Python and the Holy Grail (1974)	0.31898257
Maverick (1994)	Sneakers (1992)	0.31588417
Maverick (1994)	Home Alone (1990)	0.31140903
Maverick (1994)	Better Off Dead... (1985)	0.29730213
Maverick (1994)	Independence Day (ID4) (1996)	0.29553422
Maverick (1994)	Much Ado About Nothing (1993)	0.29332453
Maverick (1994)	Four Weddings and a Funeral (1994)	0.29242352
Maverick (1994)	Apollo 13 (1995)	0.2897371
Firm, The (1993)	Firm, The (1993)	1.0
Firm, The (1993)	Client, The (1994)	0.56606615
Firm, The (1993)	Clear and Present Danger (1994)	0.49036196
Firm, The (1993)	Top Gun (1986)	0.4603444
Firm, The (1993)	Outbreak (1995)	0.43654525
Firm, The (1993)	Crimson Tide (1995)	0.40119705
Firm, The (1993)	Ghost (1990)	0.38552982
Firm, The (1993)	In the Line of Fire (1993)	0.3758044
Firm, The (1993)	Malice (1993)	0.37153462
Firm, The (1993)	Fried Green Tomatoes (1991)	0.36555052
Firm, The (1993)	Murder in the First (1995)	0.35753697
Hudsucker Proxy, The (1994)	Hudsucker Proxy, The (1994)	1.0
Hudsucker Proxy, The (1994)	Brazil (1985)	0.42268714
Hudsucker Proxy, The (1994)	Raising Arizona (1987)	0.410454
Hudsucker Proxy, The (1994)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.40725
Hudsucker Proxy, The (1994)	Sleeper (1973)	0.3997525
Hudsucker Proxy, The (1994)	Monty Python and the Holy Grail (1974)	0.3972154
Hudsucker Proxy, The (1994)	Get Shorty (1995)	0.39320904
Hudsucker Proxy, The (1994)	City of Lost Children, The (1995)	0.3848496
Hudsucker Proxy, The (1994)	Willy Wonka and the Chocolate Factory (1971)	0.3827435
Hudsucker Proxy, The (1994)	Bob Roberts (1992)	0.38245818
Hudsucker Proxy, The (1994)	Mrs. Parker and the Vicious Circle (1994)	0.3461117
Wallace & Gromit: The Best of Aardman Animation (1996)	Wallace & Gromit: The Best of Aardman Animation (1996)	1.0
Wallace & Gromit: The Best of Aardman Animation (1996)	Wrong Trousers, The (1993)	0.6269646
Wallace & Gromit: The Best of Aardman Animation (1996)	Grand Day Out, A (1992)	0.6136459
Wallace & Gromit: The Best of Aardman Animation (1996)	Close Shave, A (1995)	0.6075757
Wallace & Gromit: The Best of Aardman Animation (1996)	Manon of the Spring (Manon des sources) (1986)	0.31939226
Wallace & Gromit: The Best of Aardman Animation (1996)	So I Married an Axe Murderer (1993)	0.30123237
Wallace & Gromit: The Best of Aardman Animation (1996)	Empire Strikes Back, The (1980)	0.29111433
Wallace & Gromit: The Best of Aardman Animation (1996)	Hercules (1997)	0.2902103
Wallace & Gromit: The Best of Aardman Animation (1996)	Batman (1989)	0.2879264
Wallace & Gromit: The Best of Aardman Animation (1996)	Citizen Kane (1941)	0.28667372
Wallace & Gromit: The Best of Aardman Animation (1996)	Last Dance (1996)	0.28178814
Breakfast at Tiffany's (1961)	Breakfast at Tiffany's (1961)	1.0
Breakfast at Tiffany's (1961)	Roman Holiday (1953)	0.41304603
Breakfast at Tiffany's (1961)	Notorious (1946)	0.40750593
Breakfast at Tiffany's (1961)	Gone with the Wind (1939)	0.40095136
Breakfast at Tiffany's (1961)	Sabrina (1954)	0.3987103
Breakfast at Tiffany's (1961)	Little Women (1994)	0.3840445
Breakfast at Tiffany's (1961)	Christmas Carol, A (1938)	0.3702315
Breakfast at Tiffany's (1961)	Sunset Blvd. (1950)	0.3619335
Breakfast at Tiffany's (1961)	Philadelphia Story, The (1940)	0.36190695
Breakfast at Tiffany's (1961)	My Fair Lady (1964)	0.3609619
Breakfast at Tiffany's (1961)	Smoke (1995)	0.36088163
Tombstone (1993)	Tombstone (1993)	1.0
Tombstone (1993)	Unforgiven (1992)	0.36875376
Tombstone (1993)	Highlander (1986)	0.36002007
Tombstone (1993)	Good, The Bad and The Ugly, The (1966)	0.35937896
Tombstone (1993)	Young Guns (1988)	0.34827575
Tombstone (1993)	Friday (1995)	0.347691
Tombstone (1993)	Braveheart (1995)	0.34681863
Tombstone (1993)	Swingers (1996)	0.34580535
Tombstone (1993)	Client, The (1994)	0.3412561
Tombstone (1993)	Double Team (1997)	0.3380476
Tombstone (1993)	Cape Fear (1962)	0.3360774
Dumbo (1941)	Dumbo (1941)	1.0000001
Dumbo (1941)	Pinocchio (1940)	0.66508734
Dumbo (1941)	Snow White and the Seven Dwarfs (1937)	0.5960349
Dumbo (1941)	Cinderella (1950)	0.5627908
Dumbo (1941)	Alice in Wonderland (1951)	0.5481282
Dumbo (1941)	Fantasia (1940)	0.43725368
Dumbo (1941)	Mary Poppins (1964)	0.39755604
Dumbo (1941)	Beauty and the Beast (1991)	0.37544265
Dumbo (1941)	Wizard of Oz, The (1939)	0.37353614
Dumbo (1941)	Winnie the Pooh and the Blustery Day (1968)	0.3599978
Dumbo (1941)	Old Yeller (1957)	0.35918066
It Happened One Night (1934)	It Happened One Night (1934)	0.99999994
It Happened One Night (1934)	Thin Man, The (1934)	0.4452038
It Happened One Night (1934)	Citizen Kane (1941)	0.389623
It Happened One Night (1934)	Philadelphia Story, The (1940)	0.3802467
It Happened One Night (1934)	12 Angry Men (1957)	0.35799158
It Happened One Night (1934)	Sunset Blvd. (1950)	0.34808722
It Happened One Night (1934)	Gay Divorcee, The (1934)	0.3470309
It Happened One Night (1934)	Farewell to Arms, A (1932)	0.34131238
It Happened One Night (1934)	North by Northwest (1959)	0.33846104
It Happened One Night (1934)	Some Like It Hot (1959)	0.33817548
It Happened One Night (1934)	Bringing Up Baby (1938)	0.32994998
Absolute Power (1997)	Absolute Power (1997)	1.0000001
Absolute Power (1997)	Sling Blade (1996)	0.3533187
Absolute Power (1997)	Rock, The (1996)	0.343431
Absolute Power (1997)	Trial and Error (1997)	0.34240532
Absolute Power (1997)	Nell (1994)	0.32681018
Absolute Power (1997)	Demolition Man (1993)	0.3261782
Absolute Power (1997)	Princess Caraboo (1994)	0.3255026
Absolute Power (1997)	Long Kiss Goodnight, The (1996)	0.32483
Absolute Power (1997)	Con Air (1997)	0.32327545
Absolute Power (1997)	City Hall (1996)	0.31253484
Absolute Power (1997)	Shadow Conspiracy (1997)	0.30532637
Adventures of Priscilla, Queen of the Desert, The (1994)	Adventures of Priscilla, Queen of the Desert, The (1994)	0.9999999
Adventures of Priscilla, Queen of the Desert, The (1994)	Birdcage, The (1996)	0.3839534
Adventures of Priscilla, Queen of the Desert, The (1994)	Monty Python's Life of Brian (1979)	0.38360378
Adventures of Priscilla, Queen of the Desert, The (1994)	Ruby in Paradise (1993)	0.34389248
Adventures of Priscilla, Queen of the Desert, The (1994)	Piano, The (1993)	0.34192914
Adventures of Priscilla, Queen of the Desert, The (1994)	Passion Fish (1992)	0.33148575
Adventures of Priscilla, Queen of the Desert, The (1994)	Sunset Blvd. (1950)	0.31871203
Adventures of Priscilla, Queen of the Desert, The (1994)	Four Weddings and a Funeral (1994)	0.31750083
Adventures of Priscilla, Queen of the Desert, The (1994)	My Family (1995)	0.3148982
Adventures of Priscilla, Queen of the Desert, The (1994)	Room with a View, A (1986)	0.31349733
Adventures of Priscilla, Queen of the Desert, The (1994)	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)	0.30931526
Rebel Without a Cause (1955)	Rebel Without a Cause (1955)	0.99999976
Rebel Without a Cause (1955)	Dial M for Murder (1954)	0.39486033
Rebel Without a Cause (1955)	Giant (1956)	0.38734007
Rebel Without a Cause (1955)	Mercury Rising (1998)	0.38416415
Rebel Without a Cause (1955)	Dracula: Dead and Loving It (1995)	0.37363625
Rebel Without a Cause (1955)	East of Eden (1955)	0.372468
Rebel Without a Cause (1955)	Cowboy Way, The (1994)	0.37144908
Rebel Without a Cause (1955)	Wishmaster (1997)	0.35375604
Rebel Without a Cause (1955)	Pinocchio (1940)	0.35217786
Rebel Without a Cause (1955)	Bananas (1971)	0.3510802
Rebel Without a Cause (1955)	Around the World in 80 Days (1956)	0.34550703
Manhattan (1979)	Manhattan (1979)	1.0000001
Manhattan (1979)	Annie Hall (1977)	0.55969685
Manhattan (1979)	Sleeper (1973)	0.45579484
Manhattan (1979)	Bananas (1971)	0.3639945
Manhattan (1979)	Graduate, The (1967)	0.35442317
Manhattan (1979)	Chinatown (1974)	0.32595897
Manhattan (1979)	When Harry Met Sally... (1989)	0.32335913
Manhattan (1979)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.2991361
Manhattan (1979)	Birds, The (1963)	0.2981722
Manhattan (1979)	Trust (1990)	0.28384733
Manhattan (1979)	Ice Storm, The (1997)	0.28344074
Man Who Would Be King, The (1975)	Man Who Would Be King, The (1975)	0.9999999
Man Who Would Be King, The (1975)	Chinatown (1974)	0.38517252
Man Who Would Be King, The (1975)	Late Bloomers (1996)	0.35316244
Man Who Would Be King, The (1975)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.34720835
Man Who Would Be King, The (1975)	Red Rock West (1992)	0.34005362
Man Who Would Be King, The (1975)	Aparajito (1956)	0.3379381
Man Who Would Be King, The (1975)	Magnificent Seven, The (1954)	0.330249
Man Who Would Be King, The (1975)	Spitfire Grill, The (1996)	0.32435694
Man Who Would Be King, The (1975)	Blob, The (1958)	0.31688964
Man Who Would Be King, The (1975)	Alien (1979)	0.31198603
Man Who Would Be King, The (1975)	Being There (1979)	0.3119486
Richard III (1995)	Richard III (1995)	1.0000002
Richard III (1995)	In the Bleak Midwinter (1995)	0.44447884
Richard III (1995)	Henry V (1989)	0.39615995
Richard III (1995)	Celluloid Closet, The (1995)	0.35010618
Richard III (1995)	Vanya on 42nd Street (1994)	0.3466726
Richard III (1995)	Much Ado About Nothing (1993)	0.34470943
Richard III (1995)	Michael Collins (1996)	0.33339852
Richard III (1995)	Convent, The (Convento, O) (1995)	0.32662323
Richard III (1995)	Children of the Revolution (1996)	0.32649428
Richard III (1995)	Conan the Barbarian (1981)	0.3105455
Richard III (1995)	Portrait of a Lady, The (1996)	0.3100456
Mars Attacks! (1996)	Mars Attacks! (1996)	1.0000001
Mars Attacks! (1996)	Mask, The (1994)	0.3689014
Mars Attacks! (1996)	Young Frankenstein (1974)	0.35535783
Mars Attacks! (1996)	Amateur (1994)	0.35326442
Mars Attacks! (1996)	Dracula: Dead and Loving It (1995)	0.35063455
Mars Attacks! (1996)	Remains of the Day, The (1993)	0.33223394
Mars Attacks! (1996)	Dragonheart (1996)	0.3290222
Mars Attacks! (1996)	Private Benjamin (1980)	0.3266128
Mars Attacks! (1996)	Ruling Class, The (1972)	0.3258303
Mars Attacks! (1996)	Tin Drum, The (Blechtrommel, Die) (1979)	0.3234265
Mars Attacks! (1996)	Star Trek: First Contact (1996)	0.31615153
Edge, The (1997)	Edge, The (1997)	1.0
Edge, The (1997)	Peacemaker, The (1997)	0.37109703
Edge, The (1997)	Mimic (1997)	0.35141
Edge, The (1997)	Smile Like Yours, A (1997)	0.3383554
Edge, The (1997)	Event Horizon (1997)	0.3224525
Edge, The (1997)	G.I. Jane (1997)	0.32103336
Edge, The (1997)	U Turn (1997)	0.3140762
Edge, The (1997)	In the Line of Fire (1993)	0.3063499
Edge, The (1997)	Frankie Starlight (1995)	0.30489516
Edge, The (1997)	For the Moment (1994)	0.30440593
Edge, The (1997)	Sphere (1998)	0.29399678
Pinocchio (1940)	Pinocchio (1940)	1.0
Pinocchio (1940)	Dumbo (1941)	0.66508734
Pinocchio (1940)	Snow White and the Seven Dwarfs (1937)	0.58256966
Pinocchio (1940)	Cinderella (1950)	0.55903774
Pinocchio (1940)	Alice in Wonderland (1951)	0.48749396
Pinocchio (1940)	Winnie the Pooh and the Blustery Day (1968)	0.4447534
Pinocchio (1940)	Jungle Book, The (1994)	0.4410858
Pinocchio (1940)	Fantasia (1940)	0.39506522
Pinocchio (1940)	Wizard of Oz, The (1939)	0.3666178
Pinocchio (1940)	E.T. the Extra-Terrestrial (1982)	0.3655561
Pinocchio (1940)	Old Yeller (1957)	0.3617774
Miller's Crossing (1990)	Miller's Crossing (1990)	0.9999999
Miller's Crossing (1990)	True Romance (1993)	0.3983763
Miller's Crossing (1990)	This Is Spinal Tap (1984)	0.36887115
Miller's Crossing (1990)	Professional, The (1994)	0.36873764
Miller's Crossing (1990)	Grifters, The (1990)	0.35925746
Miller's Crossing (1990)	Bronx Tale, A (1993)	0.3355854
Miller's Crossing (1990)	Brothers McMullen, The (1995)	0.33558065
Miller's Crossing (1990)	Once Upon a Time in America (1984)	0.32066193
Miller's Crossing (1990)	Smoke (1995)	0.3154456
Miller's Crossing (1990)	To Kill a Mockingbird (1962)	0.3134615
Miller's Crossing (1990)	Devil in a Blue Dress (1995)	0.31157503
Bullets Over Broadway (1994)	Bullets Over Broadway (1994)	1.0
Bullets Over Broadway (1994)	Get Shorty (1995)	0.49413827
Bullets Over Broadway (1994)	Bananas (1971)	0.4451305
Bullets Over Broadway (1994)	Madness of King George, The (1994)	0.43906152
Bullets Over Broadway (1994)	Ed Wood (1994)	0.43528628
Bullets Over Broadway (1994)	Manhattan Murder Mystery (1993)	0.4300815
Bullets Over Broadway (1994)	Young Frankenstein (1974)	0.37955165
Bullets Over Broadway (1994)	Raising Arizona (1987)	0.37325504
Bullets Over Broadway (1994)	8 1/2 (1963)	0.37074336
Bullets Over Broadway (1994)	Strictly Ballroom (1992)	0.363244
Bullets Over Broadway (1994)	Philadelphia (1993)	0.3459896
Eat Drink Man Woman (1994)	Eat Drink Man Woman (1994)	1.0
Eat Drink Man Woman (1994)	Frankie Starlight (1995)	0.37655833
Eat Drink Man Woman (1994)	Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	0.36729527
Eat Drink Man Woman (1994)	Like Water For Chocolate (Como agua para chocolate) (1992)	0.3513982
Eat Drink Man Woman (1994)	Once Upon a Time in America (1984)	0.34910342
Eat Drink Man Woman (1994)	Usual Suspects, The (1995)	0.34003803
Eat Drink Man Woman (1994)	Shall We Dance? (1996)	0.3312874
Eat Drink Man Woman (1994)	Month by the Lake, A (1995)	0.33044675
Eat Drink Man Woman (1994)	Fargo (1996)	0.3299087
Eat Drink Man Woman (1994)	Night on Earth (1991)	0.3190397
Eat Drink Man Woman (1994)	Shawshank Redemption, The (1994)	0.31568187
Under Siege (1992)	Under Siege (1992)	1.0000001
Under Siege (1992)	Die Hard 2 (1990)	0.6380623
Under Siege (1992)	Clear and Present Danger (1994)	0.54725343
Under Siege (1992)	In the Line of Fire (1993)	0.5075545
Under Siege (1992)	Die Hard: With a Vengeance (1995)	0.4921248
Under Siege (1992)	Under Siege 2: Dark Territory (1995)	0.45452234
Under Siege (1992)	Client, The (1994)	0.42667124
Under Siege (1992)	Cliffhanger (1993)	0.3929726
Under Siege (1992)	Last Action Hero (1993)	0.39088267
Under Siege (1992)	Hard Target (1993)	0.38581255
Under Siege (1992)	Terminator 2: Judgment Day (1991)	0.3782694
Peacemaker, The (1997)	Peacemaker, The (1997)	1.0000001
Peacemaker, The (1997)	Edge, The (1997)	0.37109703
Peacemaker, The (1997)	Sphere (1998)	0.3693249
Peacemaker, The (1997)	Saint, The (1997)	0.3614278
Peacemaker, The (1997)	unknown	0.31593603
Peacemaker, The (1997)	High Noon (1952)	0.30775484
Peacemaker, The (1997)	Air Force One (1997)	0.3075526
Peacemaker, The (1997)	Searching for Bobby Fischer (1993)	0.3049035
Peacemaker, The (1997)	Big Bang Theory, The (1994)	0.29925442
Peacemaker, The (1997)	Conspiracy Theory (1997)	0.29464808
Peacemaker, The (1997)	G.I. Jane (1997)	0.27522853
Mother (1996)	Mother (1996)	0.9999999
Mother (1996)	Boogie Nights (1997)	0.36097673
Mother (1996)	Frankie Starlight (1995)	0.30148947
Mother (1996)	Everyone Says I Love You (1996)	0.27698395
Mother (1996)	Captives (1994)	0.26604217
Mother (1996)	In & Out (1997)	0.26594555
Mother (1996)	Quiet Room, The (1996)	0.2626909
Mother (1996)	Booty Call (1997)	0.2617739
Mother (1996)	Price Above Rubies, A (1998)	0.25996035
Mother (1996)	Soul Food (1997)	0.2518138
Mother (1996)	Ice Storm, The (1997)	0.24781477
Bob Roberts (1992)	Bob Roberts (1992)	1.0
Bob Roberts (1992)	Quiz Show (1994)	0.41953197
Bob Roberts (1992)	Hudsucker Proxy, The (1994)	0.38245818
Bob Roberts (1992)	Fallen (1998)	0.37933242
Bob Roberts (1992)	Heathers (1989)	0.365227
Bob Roberts (1992)	Six Degrees of Separation (1993)	0.35157463
Bob Roberts (1992)	Clerks (1994)	0.34830892
Bob Roberts (1992)	This Is Spinal Tap (1984)	0.34655914
Bob Roberts (1992)	Canadian Bacon (1994)	0.33693528
Bob Roberts (1992)	Cook the Thief His Wife & Her Lover, The (1989)	0.32599038
Bob Roberts (1992)	Stand by Me (1986)	0.32054418
Madness of King George, The (1994)	Madness of King George, The (1994)	1.0000001
Madness of King George, The (1994)	Bullets Over Broadway (1994)	0.43906152
Madness of King George, The (1994)	Rob Roy (1995)	0.42036998
Madness of King George, The (1994)	Secret Garden, The (1993)	0.38714555
Madness of King George, The (1994)	Enchanted April (1991)	0.35877365
Madness of King George, The (1994)	Remains of the Day, The (1993)	0.3489133
Madness of King George, The (1994)	Barcelona (1994)	0.34463012
Madness of King George, The (1994)	Thin Blue Line, The (1988)	0.33999464
Madness of King George, The (1994)	Hear My Song (1991)	0.3350332
Madness of King George, The (1994)	Amadeus (1984)	0.32432842
Madness of King George, The (1994)	Priest (1994)	0.3213169
Ice Storm, The (1997)	Ice Storm, The (1997)	1.0000001
Ice Storm, The (1997)	In the Company of Men (1997)	0.5222493
Ice Storm, The (1997)	Ice Storm, The (1997)	0.48969063
Ice Storm, The (1997)	Boogie Nights (1997)	0.40950984
Ice Storm, The (1997)	Ulee's Gold (1997)	0.35198182
Ice Storm, The (1997)	Sweet Hereafter, The (1997)	0.34245253
Ice Storm, The (1997)	Four Days in September (1997)	0.32795757
Ice Storm, The (1997)	For the Moment (1994)	0.30593187
Ice Storm, The (1997)	Deconstructing Harry (1997)	0.28544208
Ice Storm, The (1997)	Kundun (1997)	0.27694494
Ice Storm, The (1997)	Chasing Amy (1997)	0.27387145
Lost Highway (1997)	Lost Highway (1997)	1.0
Lost Highway (1997)	Hurricane Streets (1998)	0.41415977
Lost Highway (1997)	Bad Taste (1987)	0.40360898
Lost Highway (1997)	Santa with Muscles (1996)	0.398992
Lost Highway (1997)	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)	0.37741283
Lost Highway (1997)	Chungking Express (1994)	0.3750916
Lost Highway (1997)	Keys to Tulsa (1997)	0.36065784
Lost Highway (1997)	Wonderland (1997)	0.35688657
Lost Highway (1997)	Life Less Ordinary, A (1997)	0.32721528
Lost Highway (1997)	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	0.321544
Lost Highway (1997)	Incognito (1997)	0.32100946
Hunchback of Notre Dame, The (1996)	Hunchback of Notre Dame, The (1996)	1.0
Hunchback of Notre Dame, The (1996)	Pocahontas (1995)	0.41506642
Hunchback of Notre Dame, The (1996)	Beauty and the Beast (1991)	0.37117803
Hunchback of Notre Dame, The (1996)	Fear of a Black Hat (1993)	0.36922792
Hunchback of Notre Dame, The (1996)	Othello (1995)	0.34894246
Hunchback of Notre Dame, The (1996)	Anna (1996)	0.33211896
Hunchback of Notre Dame, The (1996)	Eddie (1996)	0.32372913
Hunchback of Notre Dame, The (1996)	Hercules (1997)	0.3173573
Hunchback of Notre Dame, The (1996)	Amadeus (1984)	0.30720332
Hunchback of Notre Dame, The (1996)	SubUrbia (1997)	0.30386287
Hunchback of Notre Dame, The (1996)	Thin Blue Line, The (1988)	0.2990756
Big Sleep, The (1946)	Big Sleep, The (1946)	1.0000001
Big Sleep, The (1946)	Rear Window (1954)	0.48343688
Big Sleep, The (1946)	Maltese Falcon, The (1941)	0.4359247
Big Sleep, The (1946)	Local Hero (1983)	0.3825506
Big Sleep, The (1946)	Philadelphia Story, The (1940)	0.36220267
Big Sleep, The (1946)	Under Siege (1992)	0.35836473
Big Sleep, The (1946)	Arsenic and Old Lace (1944)	0.35605285
Big Sleep, The (1946)	M (1931)	0.34996662
Big Sleep, The (1946)	Grifters, The (1990)	0.348091
Big Sleep, The (1946)	Rebecca (1940)	0.34261474
Big Sleep, The (1946)	Thin Man, The (1934)	0.33502892
Volcano (1997)	Volcano (1997)	1.0
Volcano (1997)	Dante's Peak (1997)	0.45603424
Volcano (1997)	Liar Liar (1997)	0.31283006
Volcano (1997)	Infinity (1996)	0.3032319
Volcano (1997)	Congo (1995)	0.3032286
Volcano (1997)	Shadow Conspiracy (1997)	0.2973583
Volcano (1997)	Nightmare Before Christmas, The (1993)	0.28668767
Volcano (1997)	To Die For (1995)	0.274852
Volcano (1997)	Sliver (1993)	0.27395886
Volcano (1997)	Cutthroat Island (1995)	0.27263662
Volcano (1997)	Little Big League (1994)	0.27032018
Pink Floyd - The Wall (1982)	Pink Floyd - The Wall (1982)	1.0
Pink Floyd - The Wall (1982)	Raising Arizona (1987)	0.40041867
Pink Floyd - The Wall (1982)	This Is Spinal Tap (1984)	0.39174756
Pink Floyd - The Wall (1982)	Benny & Joon (1993)	0.389235
Pink Floyd - The Wall (1982)	Ran (1985)	0.3739308
Pink Floyd - The Wall (1982)	Heathers (1989)	0.36402336
Pink Floyd - The Wall (1982)	Harold and Maude (1971)	0.34924465
Pink Floyd - The Wall (1982)	2001: A Space Odyssey (1968)	0.34523863
Pink Floyd - The Wall (1982)	Clockwork Orange, A (1971)	0.34465766
Pink Floyd - The Wall (1982)	Monty Python's Life of Brian (1979)	0.33388576
Pink Floyd - The Wall (1982)	Fried Green Tomatoes (1991)	0.3330108
Austin Powers: International Man of Mystery (1997)	Austin Powers: International Man of Mystery (1997)	0.99999994
Austin Powers: International Man of Mystery (1997)	Mystery Science Theater 3000: The Movie (1996)	0.44436854
Austin Powers: International Man of Mystery (1997)	Happy Gilmore (1996)	0.37546447
Austin Powers: International Man of Mystery (1997)	So I Married an Axe Murderer (1993)	0.36678076
Austin Powers: International Man of Mystery (1997)	Men in Black (1997)	0.33729196
Austin Powers: International Man of Mystery (1997)	Vegas Vacation (1997)	0.32423794
Austin Powers: International Man of Mystery (1997)	Clockwork Orange, A (1971)	0.31699464
Austin Powers: International Man of Mystery (1997)	Grosse Pointe Blank (1997)	0.3053108
Austin Powers: International Man of Mystery (1997)	Billy Madison (1995)	0.30450007
Austin Powers: International Man of Mystery (1997)	Mission: Impossible (1996)	0.30346307
Austin Powers: International Man of Mystery (1997)	Anaconda (1997)	0.2926044
Muriel's Wedding (1994)	Muriel's Wedding (1994)	1.0
Muriel's Wedding (1994)	Grease (1978)	0.38981062
Muriel's Wedding (1994)	Four Weddings and a Funeral (1994)	0.3871371
Muriel's Wedding (1994)	Remains of the Day, The (1993)	0.3706553
Muriel's Wedding (1994)	Mrs. Parker and the Vicious Circle (1994)	0.3220991
Muriel's Wedding (1994)	Mediterraneo (1991)	0.30609015
Muriel's Wedding (1994)	When Harry Met Sally... (1989)	0.3054895
Muriel's Wedding (1994)	Barcelona (1994)	0.3045114
Muriel's Wedding (1994)	Sleepless in Seattle (1993)	0.30216652
Muriel's Wedding (1994)	Truth About Cats & Dogs, The (1996)	0.2863037
Muriel's Wedding (1994)	Man of No Importance, A (1994)	0.28286028
Crumb (1994)	Crumb (1994)	1.0
Crumb (1994)	Short Cuts (1993)	0.43902272
Crumb (1994)	Smoke (1995)	0.3785824
Crumb (1994)	Brazil (1985)	0.3500755
Crumb (1994)	Reservoir Dogs (1992)	0.34659642
Crumb (1994)	True Romance (1993)	0.34599528
Crumb (1994)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.34238675
Crumb (1994)	Taxi Driver (1976)	0.33687255
Crumb (1994)	Harold and Maude (1971)	0.317733
Crumb (1994)	One Flew Over the Cuckoo's Nest (1975)	0.30649498
Crumb (1994)	Full Metal Jacket (1987)	0.30315456
Grand Day Out, A (1992)	Grand Day Out, A (1992)	1.0000001
Grand Day Out, A (1992)	Wrong Trousers, The (1993)	0.73270845
Grand Day Out, A (1992)	Close Shave, A (1995)	0.7219215
Grand Day Out, A (1992)	Wallace & Gromit: The Best of Aardman Animation (1996)	0.6136459
Grand Day Out, A (1992)	Supercop (1992)	0.32225826
Grand Day Out, A (1992)	Twelve Monkeys (1995)	0.3025786
Grand Day Out, A (1992)	Aladdin (1992)	0.2952402
Grand Day Out, A (1992)	Tie Me Up! Tie Me Down! (1990)	0.29257834
Grand Day Out, A (1992)	Toy Story (1995)	0.2912639
Grand Day Out, A (1992)	Babe (1995)	0.2853737
Grand Day Out, A (1992)	Don Juan DeMarco (1995)	0.2820181
Star Trek III: The Search for Spock (1984)	Star Trek III: The Search for Spock (1984)	1.0000001
Star Trek III: The Search for Spock (1984)	Star Trek IV: The Voyage Home (1986)	0.5950098
Star Trek III: The Search for Spock (1984)	Star Trek: The Motion Picture (1979)	0.5926905
Star Trek III: The Search for Spock (1984)	Star Trek VI: The Undiscovered Country (1991)	0.55791765
